event_id,customer_id,event_type,event_timestamp,channel,category,device
EVT001769,CUST00205,add_to_cart,2025-05-23T23:33:00,paid_search,fashion,tablet
EVT001770,CUST00098,signup,2025-11-10T06:55:00,email,beauty,tablet
EVT001771,CUST00442,checkout_start,2025-11-12T11:41:00,paid_search,beauty,mobile
EVT001772,CUST00241,purchase,2024-09-04T17:41:00,email,sport,desktop
EVT001773,CUST00027,signup,2024-09-28T06:21:00,paid_search,beauty,tablet
EVT001774,CUST00222,add_to_cart,2024-07-24T14:01:00,social,sport,tablet
EVT001775,CUST00089,signup,2025-04-11T23:43:00,paid_search,beauty,tablet
EVT001776,CUST00401,checkout_start,2025-02-07T04:26:00,social,fashion,tablet
EVT001777,CUST00067,signup,2025-08-11T10:39:00,referral,electronics,tablet
EVT001778,CUST00050,page_view,2024-09-08T02:01:00,organic,home,mobile
EVT001779,CUST00161,add_to_cart,2024-09-15T06:47:00,paid_search,home,mobile
EVT001780,CUST00186,purchase,2024-10-06T18:57:00,social,home,tablet
EVT001781,CUST00090,signup,2025-06-24T09:06:00,paid_search,fashion,mobile
EVT001782,CUST00213,signup,2024-06-26T17:58:00,social,fashion,tablet
EVT001783,CUST00283,add_to_cart,2025-02-28T22:17:00,organic,fashion,desktop
EVT001784,CUST00050,purchase,2024-08-26T04:56:00,social,beauty,desktop
EVT001785,CUST00088,checkout_start,2025-04-05T18:44:00,social,sport,tablet
EVT001786,CUST00094,signup,2025-03-30T00:31:00,email,home,mobile
EVT001787,CUST00454,add_to_cart,2025-11-07T02:11:00,referral,home,tablet
EVT001788,CUST00202,add_to_cart,2025-02-09T03:59:00,email,home,tablet
EVT001789,CUST00406,purchase,2024-10-05T11:38:00,organic,sport,tablet
EVT001790,CUST00214,checkout_start,2024-04-22T11:54:00,paid_search,sport,desktop
EVT001791,CUST00267,add_to_cart,2025-07-06T15:20:00,organic,fashion,tablet
EVT001792,CUST00157,checkout_start,2025-06-10T14:27:00,organic,home,tablet
EVT001793,CUST00389,checkout_start,2025-12-19T21:05:00,referral,electronics,mobile
EVT001794,CUST00447,page_view,2024-04-26T23:36:00,email,beauty,mobile
EVT001795,CUST00464,page_view,2025-02-20T12:24:00,email,beauty,desktop
EVT001796,CUST00188,checkout_start,2025-11-17T13:26:00,paid_search,home,tablet
EVT001797,CUST00134,checkout_start,2024-12-20T06:31:00,email,electronics,desktop
EVT001798,CUST00471,checkout_start,2025-04-06T21:58:00,referral,electronics,mobile
EVT001799,CUST00416,page_view,2025-08-28T03:15:00,paid_search,home,mobile
EVT001800,CUST00079,page_view,2025-09-01T07:49:00,organic,electronics,tablet
EVT001801,CUST00007,add_to_cart,2025-10-06T19:04:00,referral,beauty,tablet
EVT001802,CUST00448,signup,2025-08-01T21:06:00,organic,electronics,tablet
EVT001803,CUST00072,page_view,2024-08-17T23:59:00,paid_search,electronics,tablet
EVT001804,CUST00488,add_to_cart,2025-01-11T00:27:00,paid_search,electronics,tablet
EVT001805,CUST00041,signup,2025-09-23T10:40:00,paid_search,beauty,mobile
EVT001806,CUST00363,add_to_cart,2025-07-09T19:45:00,social,home,tablet
EVT001807,CUST00347,signup,2024-09-19T14:11:00,organic,electronics,mobile
EVT001808,CUST00499,signup,2024-04-19T08:09:00,referral,fashion,tablet
EVT001809,CUST00064,checkout_start,2024-09-22T06:11:00,paid_search,fashion,desktop
EVT001810,CUST00326,signup,2025-06-09T19:26:00,email,fashion,desktop
EVT001811,CUST00129,signup,2025-02-11T23:15:00,organic,home,desktop
EVT001812,CUST00387,page_view,2025-08-12T02:03:00,social,home,tablet
EVT001813,CUST00031,purchase,2024-10-16T02:43:00,organic,electronics,desktop
EVT001814,CUST00302,signup,2024-11-12T22:43:00,organic,sport,desktop
EVT001815,CUST00373,purchase,2025-05-30T14:22:00,email,beauty,desktop
EVT001816,CUST00391,add_to_cart,2025-10-09T10:34:00,paid_search,sport,mobile
EVT001817,CUST00022,purchase,2025-11-23T13:29:00,email,beauty,desktop
EVT001818,CUST00445,add_to_cart,2025-12-28T14:09:00,social,beauty,mobile
EVT001819,CUST00448,add_to_cart,2025-04-25T10:24:00,social,home,mobile
EVT001820,CUST00223,add_to_cart,2024-05-14T04:37:00,paid_search,electronics,mobile
EVT001821,CUST00201,checkout_start,2025-11-08T04:17:00,paid_search,electronics,desktop
EVT001822,CUST00201,signup,2025-06-01T09:53:00,email,fashion,mobile
EVT001823,CUST00250,add_to_cart,2025-09-18T13:27:00,social,electronics,desktop
EVT001824,CUST00493,purchase,2024-04-17T02:20:00,referral,home,mobile
EVT001825,CUST00121,add_to_cart,2025-03-30T15:51:00,social,beauty,mobile
EVT001826,CUST00490,checkout_start,2024-06-22T20:10:00,email,sport,desktop
EVT001827,CUST00314,signup,2024-07-14T19:08:00,email,home,tablet
EVT001828,CUST00192,purchase,2024-03-27T11:36:00,organic,electronics,desktop
EVT001829,CUST00190,checkout_start,2025-08-07T07:13:00,paid_search,home,tablet
EVT001830,CUST00469,checkout_start,2025-07-19T08:35:00,referral,home,tablet
EVT001831,CUST00100,signup,2024-03-25T10:50:00,paid_search,sport,tablet
EVT001832,CUST00122,purchase,2025-02-20T15:36:00,organic,home,tablet
EVT001833,CUST00451,add_to_cart,2024-07-21T12:48:00,referral,home,mobile
EVT001834,CUST00271,checkout_start,2025-11-08T14:38:00,organic,beauty,desktop
EVT001835,CUST00399,add_to_cart,2024-11-02T08:45:00,email,electronics,desktop
EVT001836,CUST00127,checkout_start,2025-09-09T20:00:00,email,sport,desktop
EVT001837,CUST00288,purchase,2024-05-22T08:20:00,email,sport,tablet
EVT001838,CUST00103,page_view,2025-07-26T19:38:00,email,electronics,tablet
EVT001839,CUST00454,signup,2025-08-09T16:51:00,email,fashion,desktop
EVT001840,CUST00217,add_to_cart,2025-01-25T09:16:00,paid_search,home,mobile
EVT001841,CUST00015,purchase,2025-09-12T02:23:00,paid_search,beauty,tablet
EVT001842,CUST00196,purchase,2024-11-06T05:38:00,email,electronics,desktop
EVT001843,CUST00234,signup,2024-09-03T06:45:00,social,home,mobile
EVT001844,CUST00301,page_view,2025-01-24T10:01:00,organic,home,tablet
EVT001845,CUST00245,purchase,2024-08-29T04:20:00,referral,electronics,tablet
EVT001846,CUST00223,checkout_start,2024-07-30T12:11:00,referral,electronics,tablet
EVT001847,CUST00145,signup,2025-08-01T18:48:00,organic,sport,mobile
EVT001848,CUST00371,page_view,2025-06-24T15:04:00,paid_search,fashion,mobile
EVT001849,CUST00268,page_view,2024-05-11T22:15:00,email,home,desktop
EVT001850,CUST00042,page_view,2025-05-29T10:48:00,social,beauty,tablet
EVT001851,CUST00032,purchase,2025-07-07T13:41:00,paid_search,sport,mobile
EVT001852,CUST00417,page_view,2025-01-18T14:10:00,email,fashion,mobile
EVT001853,CUST00029,add_to_cart,2026-01-17T00:03:00,social,electronics,mobile
EVT001854,CUST00113,add_to_cart,2025-05-22T04:55:00,referral,home,desktop
EVT001855,CUST00199,checkout_start,2024-11-09T00:32:00,social,electronics,tablet
EVT001856,CUST00366,page_view,2026-01-20T17:04:00,paid_search,sport,mobile
EVT001857,CUST00107,page_view,2024-08-28T18:31:00,email,electronics,tablet
EVT001858,CUST00452,add_to_cart,2025-09-05T16:57:00,social,fashion,mobile
EVT001859,CUST00275,signup,2024-12-09T20:47:00,email,home,tablet
EVT001860,CUST00192,add_to_cart,2024-10-09T12:10:00,referral,home,desktop
EVT001861,CUST00101,page_view,2024-07-27T08:25:00,email,beauty,mobile
EVT001862,CUST00229,add_to_cart,2024-10-10T12:13:00,organic,electronics,desktop
EVT001863,CUST00412,add_to_cart,2024-05-14T23:59:00,paid_search,sport,tablet
EVT001864,CUST00383,add_to_cart,2025-01-09T22:43:00,referral,home,desktop
EVT001865,CUST00238,add_to_cart,2024-03-25T20:40:00,referral,home,mobile
EVT001866,CUST00262,add_to_cart,2024-02-09T09:00:00,paid_search,home,mobile
EVT001867,CUST00256,purchase,2025-05-29T23:20:00,social,sport,mobile
EVT001868,CUST00472,signup,2024-12-01T15:35:00,email,fashion,mobile
EVT001869,CUST00316,page_view,2024-06-02T00:54:00,referral,electronics,mobile
EVT001870,CUST00485,purchase,2025-07-06T00:19:00,social,sport,mobile
EVT001871,CUST00050,add_to_cart,2024-09-02T11:13:00,social,home,mobile
EVT001872,CUST00144,checkout_start,2024-09-07T20:01:00,organic,electronics,desktop
EVT001873,CUST00073,add_to_cart,2025-04-13T14:59:00,organic,electronics,desktop
EVT001874,CUST00090,add_to_cart,2025-02-03T03:05:00,social,sport,tablet
EVT001875,CUST00286,signup,2024-07-16T08:01:00,social,electronics,tablet
EVT001876,CUST00355,purchase,2024-10-02T06:04:00,social,electronics,mobile
EVT001877,CUST00255,add_to_cart,2025-11-06T14:26:00,organic,sport,mobile
EVT001878,CUST00337,checkout_start,2025-07-17T08:45:00,social,fashion,desktop
EVT001879,CUST00013,purchase,2025-01-08T06:15:00,organic,electronics,tablet
EVT001880,CUST00428,purchase,2025-05-13T17:44:00,paid_search,electronics,desktop
EVT001881,CUST00187,purchase,2025-02-28T19:23:00,social,sport,mobile
EVT001882,CUST00192,signup,2024-07-30T23:35:00,paid_search,home,tablet
EVT001883,CUST00328,signup,2025-12-09T13:11:00,social,home,desktop
EVT001884,CUST00178,purchase,2024-11-24T04:52:00,referral,beauty,desktop
EVT001885,CUST00493,checkout_start,2024-10-01T02:38:00,paid_search,home,desktop
EVT001886,CUST00331,signup,2025-12-25T14:48:00,paid_search,electronics,desktop
EVT001887,CUST00260,signup,2024-07-20T19:21:00,paid_search,sport,mobile
EVT001888,CUST00418,page_view,2024-05-18T22:25:00,social,electronics,tablet
EVT001889,CUST00279,signup,2024-10-07T16:06:00,organic,home,tablet
EVT001890,CUST00341,checkout_start,2024-10-23T23:14:00,social,electronics,desktop
EVT001891,CUST00375,purchase,2025-08-05T17:59:00,referral,beauty,mobile
EVT001892,CUST00296,page_view,2025-04-21T23:26:00,paid_search,beauty,mobile
EVT001893,CUST00428,signup,2025-01-07T22:00:00,organic,beauty,mobile
EVT001894,CUST00469,add_to_cart,2024-12-24T22:19:00,social,home,mobile
EVT001895,CUST00278,page_view,2025-01-07T06:01:00,organic,home,mobile
EVT001896,CUST00107,page_view,2024-08-06T21:04:00,email,beauty,mobile
EVT001897,CUST00217,page_view,2025-07-22T21:25:00,referral,home,desktop
EVT001898,CUST00199,purchase,2024-10-29T06:19:00,referral,sport,desktop
EVT001899,CUST00326,page_view,2025-01-30T21:31:00,social,home,desktop
EVT001900,CUST00016,purchase,2025-01-17T22:30:00,referral,electronics,desktop
EVT001901,CUST00353,checkout_start,2025-08-28T19:56:00,social,electronics,desktop
EVT001902,CUST00020,checkout_start,2024-09-17T02:30:00,referral,electronics,mobile
EVT001903,CUST00126,checkout_start,2024-11-02T14:24:00,paid_search,sport,desktop
EVT001904,CUST00018,purchase,2024-08-01T09:35:00,paid_search,sport,desktop
EVT001905,CUST00049,signup,2024-01-15T21:08:00,organic,sport,desktop
EVT001906,CUST00036,checkout_start,2025-01-03T05:29:00,referral,beauty,tablet
EVT001907,CUST00335,page_view,2024-08-07T08:37:00,referral,beauty,mobile
EVT001908,CUST00462,add_to_cart,2026-01-02T09:54:00,organic,home,tablet
EVT001909,CUST00170,add_to_cart,2025-01-14T03:43:00,organic,fashion,desktop
EVT001910,CUST00249,add_to_cart,2024-08-10T00:24:00,social,electronics,desktop
EVT001911,CUST00094,signup,2024-12-05T10:55:00,social,fashion,tablet
EVT001912,CUST00228,add_to_cart,2025-04-18T03:10:00,paid_search,sport,tablet
EVT001913,CUST00013,purchase,2025-04-03T15:23:00,organic,sport,tablet
EVT001914,CUST00189,purchase,2024-11-07T03:26:00,organic,home,desktop
EVT001915,CUST00286,page_view,2024-10-01T02:04:00,email,home,desktop
EVT001916,CUST00206,add_to_cart,2025-10-29T07:58:00,organic,electronics,mobile
EVT001917,CUST00045,add_to_cart,2024-12-27T05:42:00,social,sport,desktop
EVT001918,CUST00286,add_to_cart,2024-07-11T15:04:00,referral,beauty,mobile
EVT001919,CUST00287,add_to_cart,2024-02-21T07:12:00,email,fashion,tablet
EVT001920,CUST00360,page_view,2025-10-19T00:23:00,referral,electronics,mobile
EVT001921,CUST00269,page_view,2025-10-09T18:33:00,email,fashion,desktop
EVT001922,CUST00472,add_to_cart,2024-07-27T15:51:00,paid_search,beauty,desktop
EVT001923,CUST00246,purchase,2025-05-19T03:11:00,referral,sport,mobile
EVT001924,CUST00075,page_view,2025-01-08T16:09:00,social,sport,mobile
EVT001925,CUST00290,purchase,2024-06-11T07:40:00,email,fashion,desktop
EVT001926,CUST00209,checkout_start,2024-04-01T13:02:00,social,electronics,mobile
EVT001927,CUST00344,signup,2024-09-28T12:28:00,paid_search,fashion,desktop
EVT001928,CUST00315,add_to_cart,2025-05-22T13:41:00,paid_search,sport,tablet
EVT001929,CUST00148,signup,2026-01-20T02:27:00,organic,beauty,mobile
EVT001930,CUST00288,add_to_cart,2024-04-21T22:57:00,organic,home,desktop
EVT001931,CUST00202,checkout_start,2025-04-17T14:41:00,email,sport,tablet
EVT001932,CUST00168,purchase,2025-10-28T15:32:00,social,sport,tablet
EVT001933,CUST00287,checkout_start,2024-11-20T04:30:00,organic,beauty,desktop
EVT001934,CUST00273,page_view,2026-01-15T19:40:00,email,home,desktop
EVT001935,CUST00448,add_to_cart,2025-07-10T19:32:00,email,home,mobile
EVT001936,CUST00290,add_to_cart,2024-06-24T11:19:00,email,sport,tablet
EVT001937,CUST00211,purchase,2025-04-06T08:38:00,paid_search,sport,mobile
EVT001938,CUST00411,checkout_start,2024-12-13T06:43:00,referral,sport,desktop
EVT001939,CUST00105,add_to_cart,2024-09-19T18:33:00,organic,home,tablet
EVT001940,CUST00127,checkout_start,2025-08-31T19:50:00,paid_search,beauty,desktop
EVT001941,CUST00126,checkout_start,2025-04-03T15:45:00,referral,beauty,tablet
EVT001942,CUST00175,page_view,2025-03-10T08:38:00,email,electronics,desktop
EVT001943,CUST00417,page_view,2025-07-12T12:00:00,paid_search,home,desktop
EVT001944,CUST00233,checkout_start,2026-03-14T18:52:00,referral,sport,desktop
EVT001945,CUST00102,purchase,2024-10-19T01:27:00,referral,electronics,desktop
EVT001946,CUST00224,add_to_cart,2025-05-21T10:07:00,paid_search,electronics,desktop
EVT001947,CUST00390,page_view,2024-03-27T01:54:00,email,electronics,tablet
EVT001948,CUST00275,page_view,2025-04-22T04:50:00,social,fashion,mobile
EVT001949,CUST00457,page_view,2025-03-29T01:00:00,email,sport,tablet
EVT001950,CUST00142,add_to_cart,2025-09-18T13:15:00,paid_search,sport,tablet
EVT001951,CUST00293,add_to_cart,2025-08-15T17:22:00,paid_search,electronics,tablet
EVT001952,CUST00300,purchase,2025-10-14T07:10:00,paid_search,sport,tablet
EVT001953,CUST00009,signup,2024-06-12T02:36:00,email,beauty,mobile
EVT001954,CUST00049,add_to_cart,2024-05-15T13:14:00,social,sport,mobile
EVT001955,CUST00457,page_view,2024-09-08T07:17:00,organic,fashion,tablet
EVT001956,CUST00158,signup,2025-09-04T18:55:00,social,beauty,mobile
EVT001957,CUST00119,purchase,2025-01-24T02:26:00,social,fashion,tablet
EVT001958,CUST00455,purchase,2024-08-29T19:48:00,organic,sport,desktop
EVT001959,CUST00106,signup,2024-11-24T13:50:00,email,home,mobile
EVT001960,CUST00256,purchase,2025-07-29T19:24:00,referral,fashion,desktop
EVT001961,CUST00074,purchase,2025-04-14T19:53:00,paid_search,beauty,mobile
EVT001962,CUST00112,checkout_start,2024-09-05T11:25:00,paid_search,home,mobile
EVT001963,CUST00195,signup,2025-01-23T00:43:00,paid_search,electronics,desktop
EVT001964,CUST00366,checkout_start,2025-07-03T12:36:00,email,beauty,mobile
EVT001965,CUST00252,purchase,2026-01-12T23:28:00,organic,beauty,desktop
EVT001966,CUST00179,checkout_start,2025-01-31T08:23:00,social,fashion,mobile
EVT001967,CUST00113,signup,2025-11-18T20:33:00,referral,fashion,mobile
EVT001968,CUST00196,add_to_cart,2024-07-31T01:48:00,organic,fashion,mobile
EVT001969,CUST00316,page_view,2025-01-17T01:16:00,referral,home,desktop
EVT001970,CUST00077,purchase,2025-08-25T04:54:00,email,fashion,mobile
EVT001971,CUST00210,page_view,2025-08-02T05:33:00,paid_search,electronics,tablet
EVT001972,CUST00027,add_to_cart,2025-04-07T20:50:00,email,sport,desktop
EVT001973,CUST00483,page_view,2024-12-31T05:15:00,paid_search,sport,tablet
EVT001974,CUST00040,add_to_cart,2024-07-21T03:17:00,referral,electronics,desktop
EVT001975,CUST00284,add_to_cart,2025-05-05T23:11:00,referral,fashion,mobile
EVT001976,CUST00403,add_to_cart,2025-04-20T10:54:00,email,sport,mobile
EVT001977,CUST00257,add_to_cart,2025-12-10T01:25:00,paid_search,electronics,desktop
EVT001978,CUST00080,signup,2024-11-13T07:55:00,email,sport,desktop
EVT001979,CUST00237,page_view,2024-10-06T14:11:00,paid_search,fashion,tablet
EVT001980,CUST00311,add_to_cart,2024-11-26T02:24:00,organic,home,desktop
EVT001981,CUST00271,purchase,2025-11-07T21:48:00,referral,sport,tablet
EVT001982,CUST00207,signup,2025-06-13T14:41:00,email,sport,tablet
EVT001983,CUST00368,purchase,2024-12-26T08:33:00,paid_search,sport,desktop
EVT001984,CUST00065,signup,2024-09-03T06:04:00,email,home,mobile
EVT001985,CUST00310,checkout_start,2025-09-29T12:24:00,email,electronics,desktop
EVT001986,CUST00250,purchase,2025-04-17T00:13:00,paid_search,beauty,tablet
EVT001987,CUST00405,checkout_start,2024-05-27T20:50:00,social,fashion,mobile
EVT001988,CUST00009,purchase,2024-07-16T14:16:00,social,beauty,tablet
EVT001989,CUST00239,add_to_cart,2024-08-16T06:29:00,social,electronics,mobile
EVT001990,CUST00486,page_view,2025-02-13T20:59:00,email,home,mobile
EVT001991,CUST00180,purchase,2024-12-21T12:56:00,organic,sport,desktop
EVT001992,CUST00182,page_view,2025-01-23T17:30:00,social,electronics,desktop
EVT001993,CUST00170,signup,2024-09-17T09:59:00,paid_search,electronics,mobile
EVT001994,CUST00075,page_view,2025-08-18T08:03:00,referral,fashion,tablet
EVT001995,CUST00267,purchase,2025-12-31T00:28:00,email,sport,desktop
EVT001996,CUST00178,page_view,2024-12-12T09:23:00,referral,sport,mobile
EVT001997,CUST00453,signup,2025-06-27T15:27:00,organic,sport,tablet
EVT001998,CUST00384,add_to_cart,2025-06-12T16:04:00,social,home,tablet
EVT001999,CUST00366,checkout_start,2026-02-02T23:46:00,paid_search,fashion,mobile
EVT002000,CUST00048,add_to_cart,2025-04-12T08:25:00,organic,electronics,desktop
EVT002001,CUST00007,signup,2025-06-22T06:26:00,paid_search,beauty,mobile
EVT002002,CUST00219,add_to_cart,2025-03-15T18:16:00,organic,electronics,mobile
EVT002003,CUST00440,purchase,2024-09-24T08:46:00,organic,fashion,desktop
EVT002004,CUST00469,page_view,2025-02-10T21:31:00,organic,beauty,desktop
EVT002005,CUST00316,signup,2024-10-16T15:16:00,referral,sport,tablet
EVT002006,CUST00170,signup,2024-11-24T16:09:00,referral,home,tablet
EVT002007,CUST00399,page_view,2024-11-29T07:52:00,social,beauty,desktop
EVT002008,CUST00169,purchase,2025-12-31T09:31:00,organic,sport,desktop
EVT002009,CUST00411,add_to_cart,2024-11-23T03:52:00,referral,fashion,mobile
EVT002010,CUST00451,add_to_cart,2024-10-08T14:57:00,organic,sport,tablet
EVT002011,CUST00186,purchase,2024-11-25T23:25:00,referral,home,desktop
EVT002012,CUST00042,purchase,2025-03-03T05:39:00,organic,home,mobile
EVT002013,CUST00224,purchase,2025-05-30T13:09:00,social,electronics,desktop
EVT002014,CUST00481,add_to_cart,2025-05-03T03:19:00,social,beauty,desktop
EVT002015,CUST00302,add_to_cart,2024-08-28T12:27:00,email,fashion,tablet
EVT002016,CUST00412,signup,2024-06-13T10:10:00,email,sport,desktop
EVT002017,CUST00437,page_view,2025-03-07T03:05:00,organic,fashion,tablet
EVT002018,CUST00220,add_to_cart,2025-12-06T02:59:00,organic,electronics,desktop
EVT002019,CUST00091,checkout_start,2024-12-20T04:18:00,email,sport,mobile
EVT002020,CUST00021,page_view,2024-07-17T09:21:00,organic,sport,mobile
EVT002021,CUST00021,add_to_cart,2024-04-24T06:50:00,social,beauty,mobile
EVT002022,CUST00137,signup,2025-08-21T19:53:00,organic,sport,desktop
EVT002023,CUST00071,checkout_start,2024-08-22T14:38:00,paid_search,sport,mobile
EVT002024,CUST00255,page_view,2025-07-22T22:18:00,social,home,tablet
EVT002025,CUST00084,signup,2025-05-12T14:22:00,email,home,tablet
EVT002026,CUST00362,add_to_cart,2025-11-12T13:51:00,email,home,mobile
EVT002027,CUST00124,add_to_cart,2024-10-18T04:45:00,organic,electronics,mobile
EVT002028,CUST00301,purchase,2025-01-19T04:06:00,paid_search,fashion,tablet
EVT002029,CUST00038,checkout_start,2024-09-01T10:44:00,referral,fashion,tablet
EVT002030,CUST00247,signup,2025-01-01T13:07:00,referral,home,tablet
EVT002031,CUST00108,checkout_start,2025-11-11T20:02:00,paid_search,beauty,mobile
